OrderID,OrderDate,PropertyID,ProductID,Quantity,City,Product,Price
478,14-03-2015,9,25,1,Richmond,Envelopes (Legal),28
479,14-03-2015,8,80,1,Philadelphia,Poster Stand,27
480,14-03-2015,16,24,2,Denver,Envelopes (Letter),24
481,14-03-2015,7,28,3,Boston,Staples,8
482,14-03-2015,6,83,3,Orlando,Bar Stool,60
483,14-03-2015,3,42,1,Portland,Reading Chair,70
484,15-03-2015,20,10,1,San Francisco,Toilet Paper,19
485,15-03-2015,14,69,3,Nashville,Door Knob,41
486,15-03-2015,13,37,2,New Orleans,Bed (King),300
487,15-03-2015,5,73,1,Kansas City,Mop,15
488,15-03-2015,8,1,1,Philadelphia,Large Towel,9
489,15-03-2015,2,26,1,Cincinnati,Envelopes (Catalog),13
490,15-03-2015,16,83,3,Denver,Bar Stool,60
491,15-03-2015,20,34,1,San Francisco,Shower Curtain,5
492,15-03-2015,13,1,1,New Orleans,Large Towel,9
493,16-03-2015,19,94,1,Los Angeles,Monitor,70
494,16-03-2015,10,11,3,Arlington,Shower Cap,10
495,16-03-2015,13,8,2,New Orleans,Bath Soap,35
496,16-03-2015,20,38,1,San Francisco,Bed (Double),250
497,16-03-2015,13,44,1,New Orleans,Floor Lamp,55
498,17-03-2015,20,25,1,San Francisco,Envelopes (Legal),28
499,17-03-2015,18,73,1,Phoenix,Mop,15
500,18-03-2015,12,12,1,Dallas,Bed Sheet (King),29
501,18-03-2015,15,22,1,Chicago,Paper Clips,3
502,18-03-2015,10,17,1,Arlington,Clothes Hanger,18
503,18-03-2015,7,33,2,Boston,Towel Rack,10
504,18-03-2015,7,53,1,Boston,Iron,20
505,18-03-2015,10,40,2,Arlington,Coffee Maker,119
506,19-03-2015,12,46,1,Dallas,Safe,115
507,19-03-2015,13,25,2,New Orleans,Envelopes (Legal),28
508,19-03-2015,15,83,2,Chicago,Bar Stool,60
509,19-03-2015,17,61,1,Las Vegas,Tape Measure,8
510,19-03-2015,17,68,1,Las Vegas,Window Screen,30
511,19-03-2015,19,48,1,Los Angeles,Side Table,40
512,19-03-2015,2,66,2,Cincinnati,Wood Glue,21
513,19-03-2015,7,45,1,Boston,Computer Desk,102
514,19-03-2015,11,80,3,Atlanta,Poster Stand,27
515,19-03-2015,9,5,3,Richmond,Moisturizer,40
516,20-03-2015,7,33,3,Boston,Towel Rack,10
517,20-03-2015,8,52,2,Philadelphia,Ironing Board,18
518,20-03-2015,3,60,1,Portland,Portable Drill,195
519,20-03-2015,4,64,3,Seattle,Gaffer's Tape,27
520,20-03-2015,6,36,1,Orlando,Armoire,115
521,20-03-2015,10,40,2,Arlington,Coffee Maker,119
522,20-03-2015,2,70,3,Cincinnati,Door Lock,117
523,21-03-2015,8,83,2,Philadelphia,Bar Stool,60
524,21-03-2015,3,69,1,Portland,Door Knob,41
525,21-03-2015,2,64,3,Cincinnati,Gaffer's Tape,27
526,21-03-2015,9,58,2,Richmond,Mirror,85
527,21-03-2015,13,86,1,New Orleans,Sofa,215
528,21-03-2015,4,41,2,Seattle,Office Chair,85
529,22-03-2015,9,92,3,Richmond,Large Sign,20
530,22-03-2015,5,68,1,Kansas City,Window Screen,30
531,22-03-2015,3,75,3,Portland,Small Plant,25
532,22-03-2015,13,33,3,New Orleans,Towel Rack,10
533,22-03-2015,10,75,3,Arlington,Small Plant,25
534,22-03-2015,1,64,3,New York,Gaffer's Tape,27
535,22-03-2015,8,78,3,Philadelphia,Small Area Rug,20
536,23-03-2015,7,3,3,Boston,Washcloth,3
537,23-03-2015,16,60,2,Denver,Portable Drill,195
538,23-03-2015,5,61,3,Kansas City,Tape Measure,8
539,23-03-2015,5,69,1,Kansas City,Door Knob,41
540,23-03-2015,10,68,3,Arlington,Window Screen,30
541,23-03-2015,1,63,3,New York,Duct Tape,27
542,23-03-2015,8,92,3,Philadelphia,Large Sign,20
543,24-03-2015,8,4,2,Philadelphia,Shampoo,40
544,24-03-2015,15,74,3,Chicago,Large Plant,35
545,24-03-2015,18,68,3,Phoenix,Window Screen,30
546,24-03-2015,9,47,3,Richmond,Swivel Chair,75
547,24-03-2015,10,39,1,Arlington,Alarm Clock,45
548,25-03-2015,19,94,2,Los Angeles,Monitor,70
549,25-03-2015,5,6,2,Kansas City,Conditioner,40
550,25-03-2015,10,63,2,Arlington,Duct Tape,27
551,25-03-2015,4,41,1,Seattle,Office Chair,85
552,25-03-2015,9,65,3,Richmond,Ladder,89
553,25-03-2015,9,91,3,Richmond,Small Sign,14
554,25-03-2015,13,43,1,New Orleans,Table Lamp,38
555,25-03-2015,16,7,2,Denver,Hand Soap,35
556,25-03-2015,17,74,2,Las Vegas,Large Plant,35
557,25-03-2015,15,26,2,Chicago,Envelopes (Catalog),13
558,25-03-2015,2,45,2,Cincinnati,Computer Desk,102
559,26-03-2015,6,61,3,Orlando,Tape Measure,8
560,26-03-2015,2,73,1,Cincinnati,Mop,15
561,26-03-2015,20,93,2,San Francisco,Terminal,85
562,26-03-2015,5,19,3,Kansas City,Light Bulb,17
563,26-03-2015,2,81,2,Cincinnati,Flyer Holder,3
564,26-03-2015,18,40,1,Phoenix,Coffee Maker,119
565,27-03-2015,3,52,3,Portland,Ironing Board,18
566,27-03-2015,8,29,1,Philadelphia,Erasable Markers,6
567,27-03-2015,19,4,3,Los Angeles,Shampoo,40
568,27-03-2015,18,20,1,Phoenix,Pens,30
569,27-03-2015,18,28,1,Phoenix,Staples,8
570,28-03-2015,10,58,3,Arlington,Mirror,85
571,28-03-2015,18,36,3,Phoenix,Armoire,115
572,28-03-2015,5,44,1,Kansas City,Floor Lamp,55
573,28-03-2015,2,5,1,Cincinnati,Moisturizer,40
574,28-03-2015,7,67,1,Boston,Adjustable Wrench,10
575,28-03-2015,20,84,2,San Francisco,Tall Chair,75
576,28-03-2015,7,43,2,Boston,Table Lamp,38
577,29-03-2015,7,49,3,Boston,Large Vase,27
578,29-03-2015,13,52,1,New Orleans,Ironing Board,18
579,29-03-2015,18,2,2,Phoenix,Hand Towel,5
580,29-03-2015,16,78,3,Denver,Small Area Rug,20
581,29-03-2015,18,52,1,Phoenix,Ironing Board,18
582,30-03-2015,5,53,2,Kansas City,Iron,20
583,30-03-2015,8,70,3,Philadelphia,Door Lock,117
584,30-03-2015,2,21,3,Cincinnati,Printer Paper,50
585,30-03-2015,3,9,1,Portland,Tissues,14
586,30-03-2015,2,39,2,Cincinnati,Alarm Clock,45
587,30-03-2015,18,71,3,Phoenix,Hammer,17
588,31-03-2015,7,11,1,Boston,Shower Cap,10
589,31-03-2015,11,7,3,Atlanta,Hand Soap,35
590,31-03-2015,8,22,1,Philadelphia,Paper Clips,3
591,31-03-2015,1,12,2,New York,Bed Sheet (King),29
592,31-03-2015,1,84,1,New York,Tall Chair,75
593,31-03-2015,2,61,3,Cincinnati,Tape Measure,8
594,31-03-2015,20,83,1,San Francisco,Bar Stool,60
595,31-03-2015,6,31,1,Orlando,Sticky Notes,20
596,01-04-2015,4,73,2,Seattle,Mop,15
597,01-04-2015,4,37,2,Seattle,Bed (King),300
598,01-04-2015,20,64,2,San Francisco,Gaffer's Tape,27
599,01-04-2015,14,88,2,Nashville,Serving Tray,6
600,01-04-2015,6,44,2,Orlando,Floor Lamp,55
601,01-04-2015,3,56,3,Portland,Telephone,38
602,01-04-2015,8,43,1,Philadelphia,Table Lamp,38
603,02-04-2015,5,58,3,Kansas City,Mirror,85
604,02-04-2015,18,20,3,Phoenix,Pens,30
605,02-04-2015,17,31,2,Las Vegas,Sticky Notes,20
606,02-04-2015,3,49,3,Portland,Large Vase,27
607,02-04-2015,9,5,3,Richmond,Moisturizer,40
608,02-04-2015,6,47,1,Orlando,Swivel Chair,75
609,03-04-2015,10,85,3,Arlington,Low Chair,80
610,03-04-2015,7,51,2,Boston,Painting,85
611,03-04-2015,11,12,2,Atlanta,Bed Sheet (King),29
612,03-04-2015,7,63,1,Boston,Duct Tape,27
613,03-04-2015,4,82,1,Seattle,Business Cards,60
614,03-04-2015,2,3,2,Cincinnati,Washcloth,3
615,03-04-2015,3,24,1,Portland,Envelopes (Letter),24
616,03-04-2015,17,16,3,Las Vegas,Mouthwash,40
617,03-04-2015,10,43,1,Arlington,Table Lamp,38
618,03-04-2015,14,20,2,Nashville,Pens,30
619,04-04-2015,19,51,2,Los Angeles,Painting,85
620,04-04-2015,14,28,2,Nashville,Staples,8
621,04-04-2015,20,80,2,San Francisco,Poster Stand,27
622,04-04-2015,18,42,3,Phoenix,Reading Chair,70
623,04-04-2015,20,34,3,San Francisco,Shower Curtain,5
624,05-04-2015,8,55,1,Philadelphia,Television,200
625,05-04-2015,9,62,1,Richmond,Leaf Blower,202
626,05-04-2015,5,38,1,Kansas City,Bed (Double),250
627,05-04-2015,5,17,1,Kansas City,Clothes Hanger,18
628,05-04-2015,5,17,3,Kansas City,Clothes Hanger,18
629,05-04-2015,13,31,3,New Orleans,Sticky Notes,20
630,06-04-2015,16,18,3,Denver,Coffee Cup,24
631,06-04-2015,9,29,3,Richmond,Erasable Markers,6
632,06-04-2015,14,25,2,Nashville,Envelopes (Legal),28
633,06-04-2015,8,1,3,Philadelphia,Large Towel,9
634,06-04-2015,5,90,2,Kansas City,Luggage Cart,138
635,06-04-2015,15,66,1,Chicago,Wood Glue,21
636,06-04-2015,5,78,3,Kansas City,Small Area Rug,20
637,06-04-2015,4,32,2,Seattle,Note Pads,14
638,07-04-2015,9,23,1,Richmond,Printer Toner,85
639,07-04-2015,13,3,1,New Orleans,Washcloth,3
640,07-04-2015,11,72,3,Atlanta,Nails,12
641,07-04-2015,16,42,2,Denver,Reading Chair,70
642,07-04-2015,12,50,3,Dallas,Small Vase,33
643,07-04-2015,11,25,2,Atlanta,Envelopes (Legal),28
644,08-04-2015,2,93,3,Cincinnati,Terminal,85
645,08-04-2015,18,88,2,Phoenix,Serving Tray,6
646,08-04-2015,15,91,3,Chicago,Small Sign,14
647,08-04-2015,20,20,1,San Francisco,Pens,30
648,08-04-2015,10,38,3,Arlington,Bed (Double),250
649,08-04-2015,18,44,2,Phoenix,Floor Lamp,55
650,09-04-2015,5,41,3,Kansas City,Office Chair,85
651,09-04-2015,3,31,3,Portland,Sticky Notes,20
652,09-04-2015,10,6,1,Arlington,Conditioner,40
653,09-04-2015,7,23,1,Boston,Printer Toner,85
654,09-04-2015,16,60,2,Denver,Portable Drill,195
655,09-04-2015,4,13,3,Seattle,Bed Sheet (Double),20
656,10-04-2015,6,91,2,Orlando,Small Sign,14
657,10-04-2015,13,72,1,New Orleans,Nails,12
658,10-04-2015,4,31,1,Seattle,Sticky Notes,20
659,10-04-2015,18,50,2,Phoenix,Small Vase,33
660,10-04-2015,2,28,1,Cincinnati,Staples,8
661,10-04-2015,20,22,2,San Francisco,Paper Clips,3
662,10-04-2015,9,84,3,Richmond,Tall Chair,75
663,10-04-2015,12,32,2,Dallas,Note Pads,14
664,10-04-2015,2,20,2,Cincinnati,Pens,30
665,11-04-2015,2,74,3,Cincinnati,Large Plant,35
666,11-04-2015,17,73,3,Las Vegas,Mop,15
667,11-04-2015,6,15,2,Orlando,Drinking Glass,24
668,11-04-2015,16,31,2,Denver,Sticky Notes,20
669,11-04-2015,5,34,1,Kansas City,Shower Curtain,5
670,11-04-2015,7,94,1,Boston,Monitor,70
671,12-04-2015,8,69,2,Philadelphia,Door Knob,41
672,12-04-2015,11,82,3,Atlanta,Business Cards,60
673,12-04-2015,3,66,2,Portland,Wood Glue,21
674,12-04-2015,9,7,1,Richmond,Hand Soap,35
675,12-04-2015,4,75,3,Seattle,Small Plant,25
676,12-04-2015,11,30,1,Atlanta,Permanent Markers,6
677,13-04-2015,17,15,1,Las Vegas,Drinking Glass,24
678,13-04-2015,7,53,2,Boston,Iron,20
679,13-04-2015,14,40,3,Nashville,Coffee Maker,119
680,13-04-2015,10,37,2,Arlington,Bed (King),300
681,13-04-2015,20,78,1,San Francisco,Small Area Rug,20
682,14-04-2015,12,19,3,Dallas,Light Bulb,17
683,14-04-2015,7,92,2,Boston,Large Sign,20
684,14-04-2015,13,45,1,New Orleans,Computer Desk,102
685,14-04-2015,18,91,1,Phoenix,Small Sign,14
686,14-04-2015,2,58,2,Cincinnati,Mirror,85
687,14-04-2015,15,64,2,Chicago,Gaffer's Tape,27
688,14-04-2015,8,11,3,Philadelphia,Shower Cap,10
689,15-04-2015,12,7,2,Dallas,Hand Soap,35
690,15-04-2015,10,86,2,Arlington,Sofa,215
691,15-04-2015,4,60,1,Seattle,Portable Drill,195
692,15-04-2015,16,79,3,Denver,Coffee Table,103
693,15-04-2015,1,2,3,New York,Hand Towel,5
694,15-04-2015,6,39,2,Orlando,Alarm Clock,45
695,15-04-2015,1,33,2,New York,Towel Rack,10
696,15-04-2015,7,76,1,Boston,Ficus,80
697,15-04-2015,14,28,3,Nashville,Staples,8
698,16-04-2015,6,7,3,Orlando,Hand Soap,35
699,16-04-2015,12,60,2,Dallas,Portable Drill,195
700,16-04-2015,14,23,3,Nashville,Printer Toner,85
701,16-04-2015,19,49,1,Los Angeles,Large Vase,27
702,16-04-2015,8,19,2,Philadelphia,Light Bulb,17
703,16-04-2015,13,8,1,New Orleans,Bath Soap,35
704,16-04-2015,15,63,2,Chicago,Duct Tape,27
705,16-04-2015,16,10,1,Denver,Toilet Paper,19
706,17-04-2015,5,39,3,Kansas City,Alarm Clock,45
707,17-04-2015,18,68,1,Phoenix,Window Screen,30
708,17-04-2015,7,1,3,Boston,Large Towel,9
709,17-04-2015,11,84,1,Atlanta,Tall Chair,75
710,17-04-2015,13,93,2,New Orleans,Terminal,85
711,18-04-2015,11,59,2,Atlanta,Screws,14
712,18-04-2015,17,25,1,Las Vegas,Envelopes (Legal),28
713,18-04-2015,18,63,1,Phoenix,Duct Tape,27
714,18-04-2015,2,22,3,Cincinnati,Paper Clips,3
715,18-04-2015,19,56,3,Los Angeles,Telephone,38
716,18-04-2015,20,82,2,San Francisco,Business Cards,60
717,19-04-2015,12,52,3,Dallas,Ironing Board,18
718,19-04-2015,20,78,2,San Francisco,Small Area Rug,20
719,19-04-2015,11,75,2,Atlanta,Small Plant,25
720,19-04-2015,15,92,3,Chicago,Large Sign,20
721,19-04-2015,17,45,1,Las Vegas,Computer Desk,102
722,19-04-2015,12,89,1,Dallas,Photograph,45
723,19-04-2015,9,63,2,Richmond,Duct Tape,27
724,19-04-2015,20,30,2,San Francisco,Permanent Markers,6
725,19-04-2015,4,66,3,Seattle,Wood Glue,21
726,20-04-2015,8,90,1,Philadelphia,Luggage Cart,138
727,20-04-2015,18,5,2,Phoenix,Moisturizer,40
728,20-04-2015,6,7,1,Orlando,Hand Soap,35
729,20-04-2015,8,76,2,Philadelphia,Ficus,80
730,20-04-2015,5,51,3,Kansas City,Painting,85
731,21-04-2015,1,70,3,New York,Door Lock,117
732,21-04-2015,9,14,2,Richmond,Pillowcase,15
733,21-04-2015,18,71,2,Phoenix,Hammer,17
734,21-04-2015,20,52,3,San Francisco,Ironing Board,18
735,21-04-2015,11,48,1,Atlanta,Side Table,40
736,21-04-2015,7,10,1,Boston,Toilet Paper,19
737,21-04-2015,10,25,3,Arlington,Envelopes (Legal),28
738,22-04-2015,8,35,3,Philadelphia,Tissue Box,25
739,22-04-2015,1,30,1,New York,Permanent Markers,6
740,22-04-2015,1,90,2,New York,Luggage Cart,138
741,22-04-2015,11,86,2,Atlanta,Sofa,215
742,22-04-2015,20,75,1,San Francisco,Small Plant,25
743,22-04-2015,6,36,3,Orlando,Armoire,115
744,22-04-2015,20,87,3,San Francisco,End Table,30
745,22-04-2015,14,16,3,Nashville,Mouthwash,40
746,22-04-2015,17,80,1,Las Vegas,Poster Stand,27
747,22-04-2015,1,31,3,New York,Sticky Notes,20
748,23-04-2015,12,9,2,Dallas,Tissues,14
749,23-04-2015,9,91,1,Richmond,Small Sign,14
750,23-04-2015,1,84,1,New York,Tall Chair,75
751,23-04-2015,4,14,1,Seattle,Pillowcase,15
752,23-04-2015,7,5,1,Boston,Moisturizer,40
753,23-04-2015,10,71,2,Arlington,Hammer,17
754,23-04-2015,13,78,3,New Orleans,Small Area Rug,20
755,23-04-2015,1,18,1,New York,Coffee Cup,24
756,23-04-2015,15,68,2,Chicago,Window Screen,30
757,24-04-2015,8,55,3,Philadelphia,Television,200
758,24-04-2015,13,68,3,New Orleans,Window Screen,30
759,25-04-2015,17,84,2,Las Vegas,Tall Chair,75
760,25-04-2015,19,29,3,Los Angeles,Erasable Markers,6
761,25-04-2015,4,71,3,Seattle,Hammer,17
762,26-04-2015,7,65,2,Boston,Ladder,89
763,26-04-2015,11,52,1,Atlanta,Ironing Board,18
764,26-04-2015,5,73,3,Kansas City,Mop,15
765,26-04-2015,10,26,1,Arlington,Envelopes (Catalog),13
766,26-04-2015,8,8,2,Philadelphia,Bath Soap,35
767,26-04-2015,7,32,3,Boston,Note Pads,14
768,27-04-2015,8,73,1,Philadelphia,Mop,15
769,27-04-2015,2,81,3,Cincinnati,Flyer Holder,3
770,27-04-2015,10,48,1,Arlington,Side Table,40
771,27-04-2015,10,88,3,Arlington,Serving Tray,6
772,27-04-2015,11,45,2,Atlanta,Computer Desk,102
773,27-04-2015,14,9,1,Nashville,Tissues,14
774,27-04-2015,11,37,3,Atlanta,Bed (King),300
775,28-04-2015,16,63,3,Denver,Duct Tape,27
776,28-04-2015,7,6,2,Boston,Conditioner,40
777,28-04-2015,20,85,2,San Francisco,Low Chair,80
778,28-04-2015,9,60,2,Richmond,Portable Drill,195
779,28-04-2015,15,63,1,Chicago,Duct Tape,27
780,28-04-2015,13,77,1,New Orleans,Large Area Rug,40
781,28-04-2015,14,81,2,Nashville,Flyer Holder,3
782,28-04-2015,10,75,3,Arlington,Small Plant,25
783,28-04-2015,7,67,3,Boston,Adjustable Wrench,10
784,29-04-2015,12,53,3,Dallas,Iron,20
785,29-04-2015,14,46,1,Nashville,Safe,115
786,29-04-2015,12,25,3,Dallas,Envelopes (Legal),28
787,29-04-2015,15,76,2,Chicago,Ficus,80
788,29-04-2015,20,94,1,San Francisco,Monitor,70
789,29-04-2015,17,42,2,Las Vegas,Reading Chair,70
790,29-04-2015,17,50,3,Las Vegas,Small Vase,33
791,29-04-2015,16,47,2,Denver,Swivel Chair,75
792,29-04-2015,18,8,1,Phoenix,Bath Soap,35
793,29-04-2015,6,48,3,Orlando,Side Table,40
794,30-04-2015,11,76,3,Atlanta,Ficus,80
795,30-04-2015,14,58,2,Nashville,Mirror,85
796,30-04-2015,6,47,1,Orlando,Swivel Chair,75
797,30-04-2015,18,9,1,Phoenix,Tissues,14
798,01-05-2015,7,41,3,Boston,Office Chair,85
799,01-05-2015,3,91,1,Portland,Small Sign,14
800,01-05-2015,5,70,3,Kansas City,Door Lock,117
801,01-05-2015,9,42,2,Richmond,Reading Chair,70
802,01-05-2015,19,19,3,Los Angeles,Light Bulb,17
803,01-05-2015,18,1,3,Phoenix,Large Towel,9
804,02-05-2015,2,37,1,Cincinnati,Bed (King),300
805,02-05-2015,8,93,1,Philadelphia,Terminal,85
806,02-05-2015,11,77,1,Atlanta,Large Area Rug,40
807,02-05-2015,15,91,2,Chicago,Small Sign,14
808,02-05-2015,16,24,3,Denver,Envelopes (Letter),24
809,03-05-2015,16,56,3,Denver,Telephone,38
810,03-05-2015,6,78,3,Orlando,Small Area Rug,20
811,03-05-2015,2,18,2,Cincinnati,Coffee Cup,24
812,03-05-2015,11,91,3,Atlanta,Small Sign,14
813,03-05-2015,19,25,1,Los Angeles,Envelopes (Legal),28
814,03-05-2015,10,78,3,Arlington,Small Area Rug,20
815,03-05-2015,18,11,2,Phoenix,Shower Cap,10
816,03-05-2015,5,61,3,Kansas City,Tape Measure,8
817,03-05-2015,9,50,3,Richmond,Small Vase,33
818,03-05-2015,1,32,2,New York,Note Pads,14
819,04-05-2015,8,93,1,Philadelphia,Terminal,85
820,04-05-2015,14,44,3,Nashville,Floor Lamp,55
821,04-05-2015,10,85,1,Arlington,Low Chair,80
822,04-05-2015,14,33,1,Nashville,Towel Rack,10
823,04-05-2015,10,75,1,Arlington,Small Plant,25
824,05-05-2015,3,75,3,Portland,Small Plant,25
825,05-05-2015,16,21,2,Denver,Printer Paper,50
826,05-05-2015,11,77,2,Atlanta,Large Area Rug,40
827,05-05-2015,19,56,1,Los Angeles,Telephone,38
828,05-05-2015,11,66,3,Atlanta,Wood Glue,21
829,05-05-2015,8,93,2,Philadelphia,Terminal,85
830,06-05-2015,1,8,3,New York,Bath Soap,35
831,06-05-2015,17,20,2,Las Vegas,Pens,30
832,06-05-2015,4,16,3,Seattle,Mouthwash,40
833,06-05-2015,2,55,1,Cincinnati,Television,200
834,06-05-2015,9,64,2,Richmond,Gaffer's Tape,27
835,06-05-2015,11,83,1,Atlanta,Bar Stool,60
836,06-05-2015,13,89,3,New Orleans,Photograph,45
837,06-05-2015,11,86,1,Atlanta,Sofa,215
838,06-05-2015,15,17,1,Chicago,Clothes Hanger,18
839,07-05-2015,10,18,3,Arlington,Coffee Cup,24
840,07-05-2015,15,65,3,Chicago,Ladder,89
841,07-05-2015,7,50,1,Boston,Small Vase,33
842,07-05-2015,1,80,1,New York,Poster Stand,27
843,08-05-2015,13,1,3,New Orleans,Large Towel,9
844,08-05-2015,7,12,3,Boston,Bed Sheet (King),29
845,08-05-2015,18,74,1,Phoenix,Large Plant,35
846,08-05-2015,14,13,1,Nashville,Bed Sheet (Double),20
847,08-05-2015,8,13,1,Philadelphia,Bed Sheet (Double),20
848,08-05-2015,17,64,1,Las Vegas,Gaffer's Tape,27
849,08-05-2015,18,75,2,Phoenix,Small Plant,25
850,08-05-2015,9,67,2,Richmond,Adjustable Wrench,10
851,08-05-2015,3,41,2,Portland,Office Chair,85
852,08-05-2015,8,93,2,Philadelphia,Terminal,85
853,09-05-2015,17,31,2,Las Vegas,Sticky Notes,20
854,09-05-2015,13,60,1,New Orleans,Portable Drill,195
855,09-05-2015,8,48,2,Philadelphia,Side Table,40
856,09-05-2015,20,27,1,San Francisco,Invisible Tape,8
857,09-05-2015,12,88,3,Dallas,Serving Tray,6
858,09-05-2015,11,21,2,Atlanta,Printer Paper,50
859,09-05-2015,7,73,1,Boston,Mop,15
860,10-05-2015,6,1,1,Orlando,Large Towel,9
861,10-05-2015,8,43,1,Philadelphia,Table Lamp,38
862,10-05-2015,17,57,3,Las Vegas,Wireless Router,70
863,10-05-2015,12,47,2,Dallas,Swivel Chair,75
864,10-05-2015,15,59,2,Chicago,Screws,14
865,10-05-2015,17,29,2,Las Vegas,Erasable Markers,6
866,11-05-2015,7,49,2,Boston,Large Vase,27
867,11-05-2015,19,54,3,Los Angeles,Chest of Drawers,150
868,11-05-2015,8,94,3,Philadelphia,Monitor,70
869,11-05-2015,18,54,2,Phoenix,Chest of Drawers,150
870,11-05-2015,5,5,3,Kansas City,Moisturizer,40
871,11-05-2015,20,57,1,San Francisco,Wireless Router,70
872,11-05-2015,13,27,1,New Orleans,Invisible Tape,8
873,11-05-2015,6,90,2,Orlando,Luggage Cart,138
874,12-05-2015,4,8,3,Seattle,Bath Soap,35
875,12-05-2015,9,22,1,Richmond,Paper Clips,3
876,12-05-2015,15,93,3,Chicago,Terminal,85
877,12-05-2015,13,6,2,New Orleans,Conditioner,40
878,12-05-2015,14,15,2,Nashville,Drinking Glass,24
879,12-05-2015,7,86,1,Boston,Sofa,215
880,12-05-2015,2,66,1,Cincinnati,Wood Glue,21
881,12-05-2015,2,10,3,Cincinnati,Toilet Paper,19
882,12-05-2015,2,4,3,Cincinnati,Shampoo,40
883,13-05-2015,19,79,2,Los Angeles,Coffee Table,103
884,13-05-2015,1,87,2,New York,End Table,30
885,13-05-2015,7,6,2,Boston,Conditioner,40
886,13-05-2015,12,73,1,Dallas,Mop,15
887,13-05-2015,14,59,3,Nashville,Screws,14
888,13-05-2015,8,58,1,Philadelphia,Mirror,85
889,13-05-2015,6,12,3,Orlando,Bed Sheet (King),29
890,14-05-2015,6,37,1,Orlando,Bed (King),300
891,14-05-2015,16,56,2,Denver,Telephone,38
892,14-05-2015,8,48,1,Philadelphia,Side Table,40
893,14-05-2015,15,16,1,Chicago,Mouthwash,40
894,14-05-2015,3,7,2,Portland,Hand Soap,35
895,14-05-2015,12,3,2,Dallas,Washcloth,3
896,14-05-2015,19,79,3,Los Angeles,Coffee Table,103
897,14-05-2015,14,44,3,Nashville,Floor Lamp,55
898,15-05-2015,14,33,3,Nashville,Towel Rack,10
899,15-05-2015,3,24,1,Portland,Envelopes (Letter),24
900,15-05-2015,8,6,2,Philadelphia,Conditioner,40
901,16-05-2015,7,82,3,Boston,Business Cards,60
902,16-05-2015,2,5,1,Cincinnati,Moisturizer,40
903,16-05-2015,16,70,2,Denver,Door Lock,117
904,16-05-2015,11,55,3,Atlanta,Television,200
905,16-05-2015,9,60,1,Richmond,Portable Drill,195
906,16-05-2015,6,75,3,Orlando,Small Plant,25
907,17-05-2015,16,26,1,Denver,Envelopes (Catalog),13
908,17-05-2015,5,33,1,Kansas City,Towel Rack,10
909,17-05-2015,18,8,2,Phoenix,Bath Soap,35
910,17-05-2015,7,22,3,Boston,Paper Clips,3
911,17-05-2015,3,12,3,Portland,Bed Sheet (King),29
912,17-05-2015,10,5,1,Arlington,Moisturizer,40
913,18-05-2015,13,84,1,New Orleans,Tall Chair,75
914,18-05-2015,7,59,2,Boston,Screws,14
915,18-05-2015,20,92,1,San Francisco,Large Sign,20
916,18-05-2015,9,88,3,Richmond,Serving Tray,6
917,19-05-2015,9,93,1,Richmond,Terminal,85
918,19-05-2015,4,52,2,Seattle,Ironing Board,18
919,19-05-2015,16,35,2,Denver,Tissue Box,25
920,19-05-2015,6,43,2,Orlando,Table Lamp,38
921,19-05-2015,20,36,3,San Francisco,Armoire,115
922,19-05-2015,3,90,2,Portland,Luggage Cart,138
923,19-05-2015,13,42,2,New Orleans,Reading Chair,70
924,19-05-2015,12,12,3,Dallas,Bed Sheet (King),29
925,19-05-2015,15,24,2,Chicago,Envelopes (Letter),24
926,20-05-2015,8,80,3,Philadelphia,Poster Stand,27
927,20-05-2015,10,40,2,Arlington,Coffee Maker,119
928,20-05-2015,3,33,1,Portland,Towel Rack,10
929,20-05-2015,7,44,3,Boston,Floor Lamp,55
930,20-05-2015,11,46,1,Atlanta,Safe,115
931,20-05-2015,11,45,3,Atlanta,Computer Desk,102
932,20-05-2015,2,4,3,Cincinnati,Shampoo,40
933,21-05-2015,11,67,2,Atlanta,Adjustable Wrench,10
934,21-05-2015,16,51,1,Denver,Painting,85
935,21-05-2015,17,76,2,Las Vegas,Ficus,80
936,21-05-2015,2,26,3,Cincinnati,Envelopes (Catalog),13
937,21-05-2015,4,12,3,Seattle,Bed Sheet (King),29
938,22-05-2015,3,47,3,Portland,Swivel Chair,75
939,22-05-2015,3,85,1,Portland,Low Chair,80
940,22-05-2015,10,52,1,Arlington,Ironing Board,18
941,22-05-2015,15,56,1,Chicago,Telephone,38
942,22-05-2015,13,90,3,New Orleans,Luggage Cart,138
